dateStr,0
20160105,0.0018409952002369622
20160106,0.005399684887435165
20160107,-0.002413927128978438
20160108,-0.007505629941550792
20160111,0.0008340282897693601
20160112,0.0016309399921280543
20160113,-0.005323530049056786
20160114,0.004100831539642021
20160115,-0.003568426412764012
20160118,0.004306522120680131
20160119,-0.004372307971643749
20160120,0.0021456341423515203
20160121,-0.0002108213454997277
20160122,0.005481262302325032
20160125,0.0017874666810333058
20160126,-0.00017835974483643852
20160127,-8.535005959302375e-05
20160128,-0.0013583249729538101
20160129,0.00099208945835891
20160201,-0.005765644611999644
20160202,-5.110878773403329e-05
20160203,-0.0068864268959843485
20160204,0.001641592677986685
20160205,0.0024810602904980026
20160215,0.007596779137319737
20160216,-0.0006117573794311316
20160217,-0.003376683518245771
20160218,0.0003809205982032828
20160219,0.0016887753694188132
20160222,0.0010917796880403627
20160223,0.00020698549505807724
20160224,4.5537301476709924e-05
20160225,-0.0005832680669214472
20160226,-0.015020864612422392
20160229,-0.0014832163118135063
20160301,0.0076095369655703946
20160302,-0.001763703951072667
20160303,0.009649008526582632
20160304,1.7486369288790236e-05
20160307,-0.0036287590486861355
20160308,0.00022224757029896567
20160309,0.0014883784351661412
20160310,0.0005660415303429915
20160311,0.008242011650211944
20160314,0.002327162064992941
20160315,0.002822130236113448
20160316,0.0011268444333004312
20160317,0.009493572162340763
20160318,-0.002648305819074985
20160321,-0.0014304684132661941
20160322,-0.0003074574299999479
20160323,-0.003239481275323585
20160324,0.004038965980707554
20160325,0.004589483538481377
20160328,0.004705139415913655
20160329,0.0023767564251926587
20160330,0.007575875728977499
20160331,0.0019994413781426043
20160401,0.0026861928911097784
20160405,0.004081847105043831
20160406,-0.0009178391332395566
20160407,0.0013272987975167239
20160408,0.0065990083915673965
20160411,-3.100560013303676e-05
20160412,-0.0021281226323167264
20160413,0.0005220608407157762
20160414,-0.0007100837775364148
20160415,0.0013981136783514994
20160418,0.0013944066528543974
20160419,-0.0013464468466051725
20160420,-0.003010997041782121
20160421,-0.0007865989534087984
20160422,0.0006429651833498039
20160425,-0.001731437401957663
20160426,0.002418973692449744
20160427,0.002456864351069169
20160428,0.0010159219167059164
20160429,0.0015352912681186872
20160503,0.0017812247771943936
20160504,-0.0002185549090711404
20160505,-0.00021157236691826328
20160506,0.003954186898782498
20160509,0.00027168587059818363
20160510,-0.0017923576210149487
20160511,-8.681359129362673e-05
20160512,0.003403260686888584
20160513,7.616934543134505e-08
20160516,0.0023195802315757194
20160517,0.00552097483377938
20160518,0.000537029155070022
20160519,-0.0018477910042129346
20160520,-0.0013250833251416128
20160523,0.0017941937585370864
20160524,-0.001008093999410657
20160525,-0.0013119315775914154
20160526,0.002797960951981055
20160527,0.0018275823445975292
20160530,0.001109159695250564
20160531,0.0018300923579502842
20160601,-0.0006947607594896711
20160602,-0.0002973905090529229
20160603,0.0015826788676380492
20160606,0.000927297193507401
20160607,0.0010198820281910105
20160608,0.003496016758064978
20160613,0.000554265609100376
20160614,0.0066015000064597335
20160615,0.00016262980526273764
20160616,-0.0006209718575497457
20160617,-0.00082679264261915
20160620,-0.0008188003613175498
20160621,0.0005565300095863712
20160622,0.002471479256902064
20160623,0.0018061769408120125
20160624,0.00046941559672058694
20160627,0.004866260383881424
20160628,0.00026436733443578695
20160629,-2.949510196584694e-05
20160630,-2.3380430969566495e-05
20160701,0.001060642354148723
20160704,-0.0006637745661824861
20160705,-0.00043808214857417934
20160706,3.99583727484225e-05
20160707,0.0009283583831750699
20160708,0.0027754141541991052
20160711,0.00042576703350860005
20160712,0.003060815842942318
20160713,0.001893128548670366
20160714,0.0005363454357194228
20160715,0.0013622371709371144
20160718,0.0024214208930974125
20160719,0.0022445619301240897
20160720,0.002108701116384279
20160721,4.922652094824448e-05
20160722,-0.0007134799545240452
20160725,0.002133577857650321
20160726,0.0010829468551476467
20160727,3.572398388625164e-05
20160728,0.0001221408497711784
20160729,0.0015442833922000559
20160801,0.002694348534276691
20160802,0.0035389312661710894
20160803,-0.00025115550447898146
20160804,0.0003203386086878423
20160805,-2.841523485587038e-05
20160808,0.002816213134978606
20160809,-0.00022247234895742029
20160810,0.0005242355849391176
20160811,-0.0002833493856157802
20160812,0.004286417159400533
20160815,-0.0018186792319838966
20160816,-0.0004932110676095058
20160817,0.0018975947297949869
20160818,-0.000653929574444431
20160819,0.0014445906908984482
20160822,0.0015025559620362922
20160823,0.001958916272496181
20160824,0.0007112110134404621
20160825,0.00034406211001579944
20160826,0.0029613535218042247
20160829,0.0010332404161186286
20160830,0.0007971342982967567
20160831,4.865998460719932e-05
