dateStr,long,short,longNum,shortNum,pnl,turnover
20160223,345.25,-344.75,1380.0,1379.0,0.00020698549505807724,1.2583940522115802
20160224,345.25,-344.75,1380.0,1379.0,4.5537301476709924e-05,1.2442986239083635
20160225,345.25,-344.75,1380.0,1379.0,-0.0005832680669214472,1.3067382192340022
20160226,345.25,-344.75,1380.0,1379.0,-0.015020864612422392,1.1240881955447606
20160229,345.25,-344.75,1380.0,1379.0,-0.0014832163118135063,0.9683277129744711
20160301,345.25,-344.75,1380.0,1379.0,0.0076095369655703946,0.8805488860873915
20160302,345.25,-344.75,1380.0,1379.0,-0.001763703951072667,1.6172214394299649
20160303,345.25,-344.75,1380.0,1379.0,0.009649008526582632,0.7348638466191597
20160304,345.37504527345163,-344.87504527345163,1381.0,1380.0,1.7486369288790236e-05,1.4281027074391865
20160307,345.37504527345163,-344.87504527345163,1381.0,1380.0,-0.0036287590486861355,1.1304154640516841
20160308,345.5,-345.0,1381.0,1380.0,0.00022224757029896567,1.513479466709606
20160309,345.62504524068044,-345.12504524068044,1382.0,1381.0,0.0014883784351661412,1.0676726952063078
20160310,345.8750452079566,-345.3750452079566,1383.0,1382.0,0.0005660415303429915,1.1710348210465262
20160311,346.0,-345.5,1383.0,1382.0,0.008242011650211944,1.3450957410779805
20160314,346.1250451752801,-345.6250451752801,1384.0,1383.0,0.002327162064992941,1.4310366163183041
20160315,346.1250451752801,-345.6250451752801,1384.0,1383.0,0.002822130236113448,0.9341707554229278
20160316,346.25,-345.75,1384.0,1383.0,0.0011268444333004312,1.4601871525846206
20160317,346.3750451426508,-345.8750451426508,1385.0,1384.0,0.009493572162340763,1.0933298375282066
20160318,346.3750451426508,-345.8750451426508,1385.0,1384.0,-0.002648305819074985,1.6999549748408507
20160321,346.3750451426508,-345.8750451426508,1385.0,1384.0,-0.0014304684132661941,0.5792285715540477
20160322,346.3750451426508,-345.8750451426508,1385.0,1384.0,-0.0003074574299999479,0.958795102954348
20160323,346.6250451100686,-346.1250451100686,1386.0,1385.0,-0.003239481275323585,1.2902180488294848
20160324,346.6250451100686,-346.1250451100686,1386.0,1385.0,0.004038965980707554,1.2047375161568523
20160325,346.75,-346.25,1386.0,1385.0,0.004589483538481377,1.3107868243610659
20160328,346.75,-346.25,1386.0,1385.0,0.004705139415913655,1.4520258792052836
20160329,346.87504507753334,-346.37504507753334,1387.0,1386.0,0.0023767564251926587,1.4163325908809166
20160330,347.0,-346.5,1387.0,1386.0,0.007575875728977499,0.9711022898831793
20160331,347.0,-346.5,1387.0,1386.0,0.0019994413781426043,1.6737734807792508
20160401,347.25,-346.75,1388.0,1387.0,0.0026861928911097784,1.2812503699664601
20160405,347.25,-346.75,1388.0,1387.0,0.004081847105043831,1.1409976550687158
20160406,347.25,-346.75,1388.0,1387.0,-0.0009178391332395566,1.4089225831978467
20160407,347.37504501260355,-346.87504501260355,1389.0,1388.0,0.0013272987975167239,1.0433706534544864
20160408,347.37504501260355,-346.87504501260355,1389.0,1388.0,0.0065990083915673965,1.4388052653885284
20160411,347.25,-346.75,1388.0,1388.0,-3.100560013303676e-05,1.2296371870687457
20160412,347.25,-346.75,1388.0,1387.0,-0.0021281226323167264,1.253771569852611
20160413,347.37504501260355,-346.87504501260355,1389.0,1388.0,0.0005220608407157762,1.3929002679686693
20160414,347.37504501260355,-346.87504501260355,1389.0,1388.0,-0.0007100837775364148,1.4691011149351287
20160415,347.37504501260355,-346.87504501260355,1389.0,1388.0,0.0013981136783514994,1.1225872784315385
20160418,347.5,-347.0,1389.0,1388.0,0.0013944066528543974,1.321891057157628
20160419,347.6250449802087,-347.1250449802087,1390.0,1389.0,-0.0013464468466051725,1.1845303562169
20160420,347.75,-347.25,1390.0,1389.0,-0.003010997041782121,1.2709720699633624
20160421,347.6250449802087,-347.1250449802087,1390.0,1389.0,-0.0007865989534087984,1.140677658527208
20160422,347.75,-347.25,1390.0,1389.0,0.0006429651833498039,0.8908820425685021
20160425,347.75,-347.25,1390.0,1389.0,-0.001731437401957663,1.5531149343334847
20160426,347.8750449478605,-347.3750449478605,1391.0,1390.0,0.002418973692449744,1.3205419344693339
20160427,347.8750449478605,-347.3750449478605,1391.0,1390.0,0.002456864351069169,1.4123380147934863
20160428,348.0,-347.5,1391.0,1390.0,0.0010159219167059164,1.4021838171675813
20160429,348.25,-347.75,1392.0,1391.0,0.0015352912681186872,1.2848386117522277
20160503,348.3750448833034,-347.8750448833034,1393.0,1392.0,0.0017812247771943936,1.2709604124710916
20160504,348.5,-348.0,1393.0,1392.0,-0.0002185549090711404,1.136583940882479
20160505,348.62504485109434,-348.12504485109434,1394.0,1393.0,-0.00021157236691826328,1.1593908834255755
20160506,348.62504485109434,-348.12504485109434,1394.0,1393.0,0.003954186898782498,1.1734581246546514
20160509,348.87504481893154,-348.37504481893154,1395.0,1394.0,0.00027168587059818363,1.5384894055302536
20160510,348.87504481893154,-348.37504481893154,1395.0,1394.0,-0.0017923576210149487,0.7972709322754762
20160511,348.87504481893154,-348.37504481893154,1395.0,1394.0,-8.681359129362673e-05,1.3111507267613864
20160512,349.0,-348.5,1395.0,1394.0,0.003403260686888584,1.1585866042543636
20160513,349.0,-348.5,1395.0,1394.0,7.616934543134505e-08,1.4227470942793354
20160516,349.0,-348.5,1395.0,1394.0,0.0023195802315757194,1.2683435032101553
20160517,349.1250447868148,-348.6250447868148,1396.0,1395.0,0.00552097483377938,1.2254520731237888
20160518,349.25,-348.75,1396.0,1395.0,0.000537029155070022,1.3381171480334364
20160519,349.25,-348.75,1396.0,1395.0,-0.0018477910042129346,1.2458947560278844
20160520,349.375044754744,-348.875044754744,1397.0,1396.0,-0.0013250833251416128,1.4263492104283317
20160523,349.375044754744,-348.875044754744,1397.0,1396.0,0.0017941937585370864,0.890790331833257
20160524,349.375044754744,-348.875044754744,1397.0,1396.0,-0.001008093999410657,0.9091303498616122
20160525,349.375044754744,-348.875044754744,1397.0,1396.0,-0.0013119315775914154,1.4172193830505158
20160526,349.5,-349.0,1397.0,1396.0,0.002797960951981055,1.2075102089710794
20160527,349.62504472271917,-349.12504472271917,1398.0,1397.0,0.0018275823445975292,1.3780488667347426
20160530,349.62504472271917,-349.12504472271917,1398.0,1397.0,0.001109159695250564,1.3791219776495425
20160531,349.8750446907401,-349.3750446907401,1399.0,1398.0,0.0018300923579502842,1.259156542387643
20160601,349.8750446907401,-349.3750446907401,1399.0,1398.0,-0.0006947607594896711,1.2312913418679436
20160602,349.8750446907401,-349.3750446907401,1399.0,1398.0,-0.0002973905090529229,1.0757295988973397
20160603,350.0,-349.5,1399.0,1398.0,0.0015826788676380492,1.067554312428003
20160606,350.1250446588067,-349.6250446588067,1400.0,1399.0,0.000927297193507401,1.2685971871672714
20160607,350.25,-349.75,1400.0,1399.0,0.0010198820281910105,1.3773990658440334
20160608,350.37504462691896,-349.87504462691896,1401.0,1400.0,0.003496016758064978,1.3061625032609139
20160613,350.6250445950767,-350.1250445950767,1402.0,1401.0,0.000554265609100376,1.4099413274862695
20160614,350.6250445950767,-350.1250445950767,1402.0,1401.0,0.0066015000064597335,1.0951106483843813
20160615,350.6250445950767,-350.1250445950767,1402.0,1401.0,0.00016262980526273764,1.4906334536290733
20160616,350.75,-350.25,1402.0,1401.0,-0.0006209718575497457,0.9523695372050259
20160617,350.75,-350.25,1402.0,1401.0,-0.00082679264261915,1.2561467325904425
20160620,350.75,-350.25,1402.0,1401.0,-0.0008188003613175498,1.3318686787786798
20160621,350.75,-350.25,1402.0,1401.0,0.0005565300095863712,1.1578446687102772
20160622,350.75,-350.25,1402.0,1401.0,0.002471479256902064,1.4692479895801784
20160623,350.87504456327986,-350.37504456327986,1403.0,1402.0,0.0018061769408120125,1.6481738399951942
20160624,350.87504456327986,-350.37504456327986,1403.0,1402.0,0.00046941559672058694,1.3794469365938207
20160627,351.1250445315283,-350.6250445315283,1404.0,1403.0,0.004866260383881424,1.2175608074833955
20160628,351.1250445315283,-350.6250445315283,1404.0,1403.0,0.00026436733443578695,1.3842343500245746
20160629,351.25,-350.75,1404.0,1403.0,-2.949510196584694e-05,0.9359899503703473
20160630,351.5,-351.0,1405.0,1404.0,-2.3380430969566495e-05,1.3129277432425224
20160701,351.5,-351.0,1405.0,1404.0,0.001060642354148723,1.4220239221456679
20160704,351.6250444681608,-351.1250444681608,1406.0,1405.0,-0.0006637745661824861,1.3958554635186424
20160705,351.6250444681608,-351.1250444681608,1406.0,1405.0,-0.00043808214857417934,1.2629445205164456
20160706,351.8750444365446,-351.3750444365446,1407.0,1406.0,3.99583727484225e-05,1.16422377680936
20160707,352.0,-351.5,1407.0,1406.0,0.0009283583831750699,1.2968514926688235
20160708,352.1250444049734,-351.6250444049734,1408.0,1407.0,0.0027754141541991052,1.3087671007122745
20160711,352.25,-351.75,1408.0,1407.0,0.00042576703350860005,1.4867046628993925
20160712,352.25,-351.75,1408.0,1407.0,0.003060815842942318,1.1625981112114532
20160713,352.5,-352.0,1409.0,1408.0,0.001893128548670366,1.3940513907866992
20160714,352.5,-352.0,1409.0,1408.0,0.0005363454357194228,1.333347849683965
20160715,352.5,-352.0,1409.0,1408.0,0.0013622371709371144,1.2798409251637832
20160718,352.5,-352.0,1409.0,1408.0,0.0024214208930974125,1.3134838043200225
20160719,352.5,-352.0,1409.0,1408.0,0.0022445619301240897,1.2359295815355738
20160720,352.62504434196524,-352.12504434196524,1410.0,1409.0,0.002108701116384279,1.461404253657196
20160721,352.62504434196524,-352.12504434196524,1410.0,1409.0,4.922652094824448e-05,1.324948555610979
20160722,352.62504434196524,-352.12504434196524,1410.0,1409.0,-0.0007134799545240452,1.3175431739215777
20160725,352.62504434196524,-352.12504434196524,1410.0,1409.0,0.002133577857650321,1.089740350978881
20160726,352.62504434196524,-352.12504434196524,1410.0,1409.0,0.0010829468551476467,1.2017903607406262
20160727,353.0,-352.5,1411.0,1410.0,3.572398388625164e-05,1.4152897081730278
20160728,353.0,-352.5,1411.0,1410.0,0.0001221408497711784,1.5829483388246708
20160729,353.1250442791357,-352.6250442791357,1412.0,1411.0,0.0015442833922000559,1.1749569557356065
20160801,353.1250442791357,-352.6250442791357,1412.0,1411.0,0.002694348534276691,1.182473823031576
20160802,353.25,-352.75,1412.0,1411.0,0.0035389312661710894,1.1904820417354767
20160803,353.6250442164839,-353.1250442164839,1414.0,1413.0,-0.00025115550447898146,1.4861718306931433
20160804,353.6250442164839,-353.1250442164839,1414.0,1413.0,0.0003203386086878423,1.0657345839655616
20160805,353.6250442164839,-353.1250442164839,1414.0,1413.0,-2.841523485587038e-05,1.3379181051351603
20160808,353.75,-353.25,1414.0,1413.0,0.002816213134978606,1.4210680779547837
20160809,354.0,-353.5,1415.0,1414.0,-0.00022247234895742029,1.5009888063868446
20160810,354.375044122838,-353.875044122838,1417.0,1416.0,0.0005242355849391176,1.07685312466625
20160811,354.5,-354.0,1417.0,1416.0,-0.0002833493856157802,1.261617021268414
20160812,354.5,-354.0,1417.0,1416.0,0.004286417159400533,1.2457242362305143
20160815,354.87504406062743,-354.37504406062743,1419.0,1418.0,-0.0018186792319838966,1.563875245614898
20160816,355.0,-354.5,1419.0,1418.0,-0.0004932110676095058,0.8374282877200568
20160817,355.1250440295879,-354.62504402958785,1420.0,1419.0,0.0018975947297949869,1.088315848044827
20160818,355.25,-354.75,1420.0,1419.0,-0.000653929574444431,1.2124975070478439
20160819,355.62504396763984,-355.12504396763984,1422.0,1421.0,0.0014445906908984482,1.279253723087633
20160822,355.75,-355.25,1422.0,1421.0,0.0015025559620362922,1.3666144144800574
20160823,355.8750439367311,-355.3750439367311,1423.0,1422.0,0.001958916272496181,1.3238035045986498
20160824,356.1250439058658,-355.6250439058658,1424.0,1423.0,0.0007112110134404621,1.5077734019010405
20160825,356.1250439058658,-355.6250439058658,1424.0,1423.0,0.00034406211001579944,1.3528891885431256
20160826,356.1250439058658,-355.6250439058658,1424.0,1423.0,0.0029613535218042247,1.2307692604128952
20160829,356.5,-356.0,1425.0,1424.0,0.0010332404161186286,1.3523866242690699
20160830,356.5,-356.0,1425.0,1424.0,0.0007971342982967567,1.1799473597122958
20160831,356.75,-356.25,1426.0,1425.0,4.865998460719932e-05,1.3373071710083684
20160901,356.8750438135296,-356.3750438135296,1427.0,1426.0,0.001248450986556085,1.270159891367393
20160902,357.0,-356.5,1427.0,1426.0,0.0002697782555943747,1.3440307438017296
20160905,357.1250437828371,-356.6250437828371,1428.0,1427.0,0.00022535173618357476,1.1377324074782016
20160906,357.25,-356.75,1428.0,1427.0,0.0007560380722732539,1.2093656561005153
20160907,357.25,-356.75,1428.0,1427.0,0.0017030330345471252,1.364353798618786
20160908,357.25,-356.75,1428.0,1427.0,-0.0011499339230878485,1.4494121644100912
20160909,357.5,-357.0,1429.0,1428.0,0.0016738689719218765,1.2884814330159973
20160912,357.625043721581,-357.125043721581,1430.0,1429.0,-0.0009722787942815635,1.3374024297404972
20160913,357.75,-357.25,1430.0,1429.0,0.0004651635328493861,1.1170887045237052
20160914,358.125043660496,-357.625043660496,1432.0,1431.0,0.0004402223196434494,1.1649214860451698
20160919,358.37504363001744,-357.87504363001744,1433.0,1432.0,0.001452609274724622,1.2816233039075098
20160920,358.5,-358.0,1433.0,1432.0,-0.0006067543210388558,1.2668273130050332
20160921,358.75,-358.25,1434.0,1433.0,0.001177080588848182,1.2934048598687207
20160922,358.75,-358.25,1434.0,1433.0,0.0007191592302153404,1.293886194352767
20160923,358.75,-358.25,1434.0,1433.0,-0.0007327920696458988,1.2378874076951918
20160926,358.8750435691879,-358.3750435691879,1435.0,1434.0,0.0013780568736751365,1.1605284956572337
20160927,358.8750435691879,-358.3750435691879,1435.0,1434.0,0.0010924323531487233,1.1023259375987162
20160928,358.8750435691879,-358.3750435691879,1435.0,1434.0,0.00023507921143479807,1.5460299297626297
20160929,359.25,-358.75,1436.0,1435.0,-0.00038543303643109026,1.3479909888403179
20160930,359.25,-358.75,1436.0,1435.0,0.001555628028247302,1.2470368520950255
20161010,359.62504347826086,-359.12504347826086,1438.0,1437.0,0.0012847855675546735,1.2109594137105146
20161011,359.75,-359.25,1438.0,1437.0,-0.0004231679844567144,1.2018026163403275
20161012,359.87504344803614,-359.37504344803614,1439.0,1438.0,0.00022350762902594436,1.2165019918945599
20161013,360.3750433877126,-359.8750433877126,1441.0,1440.0,0.00020508998159173833,1.2715032010231513
20161014,360.5,-360.0,1441.0,1440.0,0.0007670914830086848,1.372284933364125
20161017,360.6250433576136,-360.1250433576136,1442.0,1441.0,0.0008340723647459101,1.3665367737141574
20161018,360.75,-360.25,1442.0,1441.0,0.0015694040914348215,1.333229031211772
20161019,361.1250432975407,-360.6250432975407,1444.0,1443.0,0.00012267304666892074,1.5437835010797296
20161020,361.1250432975407,-360.6250432975407,1444.0,1443.0,0.0005006091769597977,1.3487272374242973
20161021,361.1250432975407,-360.6250432975407,1444.0,1443.0,0.0007319706498307267,1.3699654886802966
20161024,361.5,-361.0,1445.0,1444.0,0.0015609103170963997,1.3439421933814018
20161025,361.5,-361.0,1445.0,1444.0,0.00034620684922611906,1.332092570838021
20161026,361.8750432077428,-361.3750432077428,1447.0,1446.0,0.0001232873517579083,1.1699298300784515
20161027,362.0,-361.5,1447.0,1446.0,0.0014772630239786495,1.28551446726528
20161028,362.1250431778929,-361.6250431778929,1448.0,1447.0,0.0017500782248746445,1.3557704590280477
20161031,362.3750431480842,-361.8750431480842,1449.0,1448.0,0.0021997159132876743,1.3370279310838051
20161101,362.5,-362.0,1449.0,1448.0,0.0005560532755325128,1.322279995867944
20161102,362.87504308859013,-362.37504308859013,1451.0,1450.0,-0.0013833458524604467,1.2129136079650151
20161103,362.75,-362.25,1450.0,1449.0,0.0005396626244276846,1.2315161322639088
20161104,362.75,-362.25,1450.0,1449.0,0.0007864967137387365,1.3254360070137226
20161107,362.87504308859013,-362.37504308859013,1451.0,1450.0,0.0023937080340294976,1.1914630801213475
20161108,363.12504305890457,-362.62504305890457,1452.0,1451.0,0.001203515700940888,1.3804959776604704
20161109,363.25,-362.75,1452.0,1451.0,-0.001041104671260798,1.4459500718233058
20161110,363.5,-363.0,1453.0,1452.0,0.0018086380366184574,1.1943255269553972
20161111,363.625042999656,-363.125042999656,1454.0,1453.0,0.0018420019677712657,1.278097268343793
20161114,363.8750429700928,-363.3750429700928,1455.0,1454.0,0.0012389381247695601,1.3089007552697014
20161115,364.0,-363.5,1455.0,1454.0,0.0012173396108752334,1.1792637461401205
20161116,364.12504294057027,-363.62504294057027,1456.0,1455.0,0.0006092160390803137,1.4360874551288638
20161117,364.3750429110882,-363.8750429110882,1457.0,1456.0,0.002385917663141537,1.2618910361854234
20161118,364.62504288164666,-364.12504288164666,1458.0,1457.0,0.0017701264867339545,1.263283818571855
20161121,365.0,-364.5,1459.0,1458.0,-0.0016181708502450531,1.393780783884396
20161122,365.12504282288455,-364.62504282288455,1460.0,1459.0,0.0027919340477063053,0.9959229829934502
20161123,365.5,-365.0,1461.0,1460.0,0.00022204927128571632,1.1945770719180755
20161124,365.62504276428325,-365.12504276428325,1462.0,1461.0,-0.0020826914385987582,1.4560396963816349
20161125,365.8750427350427,-365.3750427350427,1463.0,1462.0,0.0010716594261548675,1.1095624089280829
20161128,366.12504270584213,-365.62504270584213,1464.0,1463.0,3.109170311654764e-05,1.3247366225444452
20161129,366.12504270584213,-365.62504270584213,1464.0,1463.0,-8.724573888864353e-05,1.3960552296539928
20161130,366.5,-366.0,1465.0,1464.0,0.0007834790378502344,1.0522026376491012
20161201,366.6250426475606,-366.1250426475606,1466.0,1465.0,0.0018991633991895943,1.3752602758146433
20161202,366.87504261847937,-366.37504261847937,1467.0,1466.0,0.0011899701880399138,1.3625503659278075
20161205,367.0,-366.5,1467.0,1466.0,0.0006059564835762092,1.2992422176402099
20161206,367.0,-366.5,1467.0,1467.0,0.0005250854005932004,1.4493004313963924
20161207,367.3750425604358,-366.8750425604358,1469.0,1468.0,0.00039472096056376513,1.279461200758263
20161208,367.5,-367.0,1469.0,1468.0,0.0006321845926427964,1.3146178102533577
20161209,367.8750425025502,-367.3750425025502,1471.0,1470.0,-0.0033651565278175564,1.5079723142443988
20161212,368.25,-367.75,1472.0,1471.0,-0.001601322303718889,1.0418877025390756
20161213,368.37504244482176,-367.87504244482176,1473.0,1472.0,-0.0014969259604663665,0.9696196861154566
20161214,368.8750423872499,-368.3750423872499,1475.0,1474.0,0.0004932729509819441,1.4459414618751056
20161215,369.0,-368.5,1475.0,1474.0,0.0006242583697489063,1.264145620158417
20161216,369.12504235852253,-368.62504235852253,1476.0,1475.0,0.0021922030156502205,1.3754840678332403
20161219,369.37504232983406,-368.87504232983406,1477.0,1476.0,-0.00028654409803311994,1.0863324012285844
20161220,369.5,-369.0,1477.0,1476.0,0.0001769195947818325,1.3886103893694468
20161221,370.0,-369.5,1479.0,1478.0,0.001218265753509641,1.4219217675241105
20161222,370.25,-369.75,1480.0,1479.0,0.0014136275726840761,1.2085226303092786
20161223,370.3750422154678,-369.8750422154678,1481.0,1480.0,-0.0006899316471433358,1.2802561548266231
20161226,370.75,-370.25,1482.0,1481.0,0.0028760980559146424,1.2518350980843815
20161227,370.875042158516,-370.375042158516,1483.0,1482.0,4.792148941528063e-05,1.5347800850310895
20161228,371.0,-370.5,1483.0,1482.0,0.00011464167183589265,1.257397030855732
20161229,371.625042073376,-371.125042073376,1486.0,1485.0,-0.0006382609157002943,1.2305190918837272
20161230,372.0,-371.5,1487.0,1486.0,0.0007193968471239398,1.2483947359220289
20170103,372.25,-371.75,1488.0,1487.0,0.002446606810922883,1.1976844976819647
20170104,372.5,-372.0,1489.0,1488.0,0.0007293300450275256,1.4111174857761206
20170105,372.75,-372.25,1490.0,1489.0,0.00024829686772053676,1.0905350604557869
20170106,373.25,-372.75,1492.0,1491.0,-0.002714633046048723,1.3711566382912213
20170109,373.62504184800804,-373.12504184800804,1494.0,1493.0,0.00177623167973239,0.9807447711345533
20170110,373.75,-373.25,1494.0,1493.0,0.001211037711891418,1.3275338737416869
20170111,374.25,-373.75,1496.0,1495.0,1.0429912428581208e-05,1.3541464199584943
20170112,374.62504173622705,-374.12504173622705,1498.0,1497.0,-0.002528955452644704,1.2635355583235144
20170113,375.1250416805602,-374.6250416805602,1500.0,1499.0,-0.0014227756842543765,1.1334804054577268
20170116,375.6250416250416,-375.1250416250416,1502.0,1501.0,-0.0008698355846769911,1.1246957478280741
20170117,375.75,-375.25,1502.0,1501.0,0.0018102354751263986,0.7715800573645207
20170118,376.12504156967077,-375.62504156967077,1504.0,1503.0,0.00043850427912071107,1.6076669227272933
20170119,376.25,-375.75,1504.0,1503.0,0.0016407804793527186,1.5356819402411783
20170120,376.75,-376.25,1506.0,1505.0,0.0015075889190070742,1.3891538972009712
20170123,377.37504143188596,-376.87504143188596,1509.0,1508.0,0.001174323579821966,1.1573389245388843
20170124,377.75,-377.25,1510.0,1509.0,-0.0008861150323360424,0.9699314637099103
20170125,378.0,-377.5,1511.0,1510.0,0.0018554617117073932,1.418390818945856
20170126,378.62504129501156,-378.12504129501156,1514.0,1513.0,0.0005076342618332915,1.5376043221179645
20170203,379.0,-378.5,1515.0,1514.0,0.0005938857220390828,1.1039365035258843
20170206,379.0,-378.5,1515.0,1514.0,0.0002124635967625083,1.4301641897597914
20170207,379.25,-378.75,1516.0,1515.0,-0.0013702076338758377,1.4904404444450667
20170208,379.62504118616147,-379.12504118616147,1518.0,1517.0,0.0021764391397974137,1.364680953611725
20170209,380.25,-379.75,1520.0,1519.0,0.0021634913482992428,1.4165461566505748
20170210,380.6250410778837,-380.1250410778837,1522.0,1521.0,-0.00023951617574706832,1.1438610731356291
20170213,380.75,-380.25,1522.0,1521.0,0.0018024559811192613,1.4047103722709655
20170214,381.3750409970482,-380.8750409970482,1525.0,1524.0,-0.0029277473773480604,1.6393858046913183
20170215,381.5,-381.0,1525.0,1524.0,0.0009100004725481475,1.2351546345962188
20170216,382.0,-381.5,1527.0,1526.0,-0.00011667679680076514,1.213896572887703
20170217,382.0,-381.5,1527.0,1526.0,-0.0011476236914162849,1.3202786806685896
20170220,382.25,-381.75,1528.0,1527.0,0.003078464842322155,1.2253901570555015
20170221,382.62504086302715,-382.12504086302715,1530.0,1529.0,-0.0004826559254983566,1.2154300366450488
20170222,382.75,-382.25,1530.0,1529.0,-0.0021315112796333564,1.4551337159301168
20170223,383.0,-382.5,1531.0,1530.0,0.0018283220601261697,1.1948875962309082
20170224,383.0,-382.5,1531.0,1530.0,0.00018769072762496529,1.2415796269409323
20170227,383.0,-382.5,1531.0,1530.0,0.0003518615977205317,1.1260182450508955
20170228,383.0,-382.5,1531.0,1530.0,0.0020971526371743464,1.302055093442552
20170301,383.12504080966374,-382.62504080966374,1532.0,1531.0,0.0007559685062923183,1.3427836201261334
20170302,383.25,-382.75,1532.0,1531.0,0.00019715020628867678,1.2906480055396365
20170303,383.37504078303425,-382.87504078303425,1533.0,1532.0,0.0014756868852910101,1.30385088991284
20170306,383.37504078303425,-382.87504078303425,1533.0,1532.0,0.0014011320177085111,1.3093756535997354
20170307,383.87504072987946,-383.37504072987946,1535.0,1534.0,-0.0008114005161451589,1.1054658643970086
20170308,384.12504070335393,-383.62504070335393,1536.0,1535.0,0.0007839103224807449,1.0695265238639393
20170309,384.25,-383.75,1536.0,1535.0,0.0006386908991288047,1.3033903512738034
20170310,384.25,-383.75,1536.0,1535.0,0.00018046961324778024,1.2771677785255588
20170313,384.75,-384.25,1538.0,1537.0,0.001024477549662286,1.3278140482941243
20170314,385.0,-384.5,1539.0,1538.0,-0.0006357674879935553,1.079210973826271
20170315,385.3750405712431,-384.8750405712431,1541.0,1540.0,-0.00029259488673015824,1.2847683054038261
20170316,385.62504054492376,-385.12504054492376,1542.0,1541.0,0.001807835488980664,1.2389266273805064
20170317,385.75,-385.25,1542.0,1541.0,0.0012220845714762812,1.2061363189941892
20170320,386.25,-385.75,1544.0,1543.0,0.003003408892995215,1.5550680050973804
20170321,386.62504043998706,-386.12504043998706,1546.0,1545.0,-0.0025841412137093214,1.4206876603968213
20170322,387.0,-386.5,1547.0,1546.0,-6.315355455177379e-05,1.0594522831643662
20170323,387.0,-386.5,1547.0,1546.0,-0.0006606288373577141,0.980469927049335
20170324,387.25,-386.75,1548.0,1547.0,0.0018326423896299834,1.3591995660570084
20170327,387.87504030957757,-387.37504030957757,1551.0,1550.0,0.0019138330778168812,1.3014846899120285
20170328,388.0,-387.5,1551.0,1550.0,-0.0004967164148263047,1.2430786479500249
20170329,388.37504025764895,-387.87504025764895,1553.0,1552.0,-0.0023991699923691864,1.2610106695901575
20170330,388.5,-388.0,1553.0,1552.0,0.001219490989520594,0.990319229701224
20170331,388.75,-388.25,1554.0,1553.0,0.0022648976140588924,0.8568682132625554
20170405,389.1250401800064,-388.6250401800064,1556.0,1555.0,0.00159067791292581,1.2732704905016308
